location_id,location_name,location_type,address,city,state,country,latitude,longitude,postal_code,risk_category,source_id,confidence_score,created_at,updated_at
L01929,Market 327,Office,"21/330, Sibal Path",Bengaluru,Karnataka,India,24.897368,72.572138,519593,Low,SRC025,0.97,2024-07-14 00:17:35,2026-05-22 09:56:52
L01930,Warehouse 752,Public Place,"H.No. 338, Kala Marg",Kanpur,Uttar Pradesh,India,19.325844,84.635305,546823,Low,SRC001,0.94,2025-05-07 21:38:58,2025-06-06 20:38:58
L01931,Station 631,Industrial Site,"573, Magar Ganj",Delhi,Delhi,India,26.019934,85.489403,533990,Low,SRC027,0.99,2026-01-23 12:24:34,2026-02-10 00:24:34
L01932,Road 313,Office,"26/65, Keer Nagar",Ahmedabad,Gujarat,India,9.631262,84.852491,300163,Unknown,SRC008,0.95,2025-06-21 09:29:36,2026-08-21 06:31:19
L01933,Office 762,Warehouse,"22, Chahal Nagar",Kanpur,Uttar Pradesh,India,15.256033,81.078717,328311,High,SRC025,0.78,2024-03-05 12:56:57,2024-03-25 10:56:57
L01934,Hotel 520,Public Place,"74/72, Pradhan",Hyderabad,Telangana,India,10.430858,79.137072,469471,Low,SRC003,0.97,2024-08-28 01:46:17,2024-09-17 03:46:17
L01935,Market 889,Warehouse,"061, Golla Nagar",Gurugram,Haryana,India,24.254858,76.050969,496061,High,SRC026,0.95,2025-01-12 18:52:00,2025-01-26 19:52:00
L01936,Hotel 335,Residence,"H.No. 230, Trivedi Marg",Jaipur,Rajasthan,India,27.441227,83.297749,258781,Medium,SRC029,0.92,2025-09-18 11:03:37,2026-05-22 15:40:18
L01937,Office 938,Commercial Area,"527, Sandhu Nagar",Lucknow,Uttar Pradesh,India,24.676616,76.213993,226061,Low,SRC011,0.92,2024-10-06 19:49:49,2024-10-16 22:49:49
L01938,Road 858,Commercial Area,"64/14, Vaidya Path",Vadodara,Gujarat,India,8.039474,86.082155,313842,High,SRC005,0.98,2025-06-28 22:52:54,2025-07-12 22:52:54
L01939,Station 221,Hotel,"307, Jani Chowk",Jabalpur,Madhya Pradesh,India,27.297064,74.870998,534747,Low,SRC022,0.86,2024-09-27 03:55:49,2025-01-04 03:18:31
L01940,Junction 516,Bank,"305, Mohanty Path",Surat,Gujarat,India,17.954747,73.999158,212428,Medium,SRC005,0.75,2026-05-26 08:08:34,2026-06-19 12:08:34
L01941,Station 93,Hotel,"10, Arya Marg",Indore,Madhya Pradesh,India,20.312227,82.201209,403367,Low,SRC008,0.78,2025-02-19 12:32:31,2025-11-22 23:53:09
L01942,Station 461,Public Place,"579, Balakrishnan Zila",Lucknow,Uttar Pradesh,India,24.634042,84.573533,331675,Unknown,SRC009,0.82,2026-05-21 06:59:20,2026-05-25 16:59:20
L01943,Office 523,Bank,"20, Anand Chowk",Dewas,Madhya Pradesh,India,19.092789,79.983968,795143,Medium,SRC020,0.76,2025-11-24 03:25:39,2025-12-21 10:25:39
L01944,Road 443,Hotel,"85/577, Modi Path",Ahmedabad,Gujarat,India,8.625794,81.257759,816071,Unknown,SRC014,0.84,2026-08-06 17:22:33,2026-09-03 12:22:33
L01945,Station 179,Public Place,"H.No. 66, Sangha Ganj",Delhi,Delhi,India,8.632928,74.506541,795493,Unknown,SRC021,0.82,2024-02-26 16:39:41,2024-03-04 10:39:41
L01946,Road 72,Residence,"48/710, Sodhi Street",Bengaluru,Karnataka,India,13.14037,83.436332,493964,Low,SRC014,0.82,2024-04-09 02:12:21,2025-04-03 11:29:40
L01947,Hotel 886,Transport Hub,"H.No. 94, Das Nagar",Bengaluru,Karnataka,India,27.748555,87.521604,616075,High,SRC024,0.82,2025-07-02 15:46:41,2025-07-30 21:46:41
L01948,Hotel 480,Bank,"H.No. 012, Kala Circle",Kota,Rajasthan,India,22.339329,73.888609,844776,Unknown,SRC004,0.83,2024-05-18 19:17:57,2025-11-11 01:00:12
L01949,Office 477,Industrial Site,"H.No. 62, Misra Nagar",Nagpur,Maharashtra,India,22.927598,75.390379,895005,Medium,SRC017,0.97,2024-09-24 10:36:27,2024-10-12 12:36:27
L01950,Apartment 150,Warehouse,"58, Dani Chowk",Delhi,Delhi,India,24.116474,84.280168,256693,Unknown,SRC011,0.81,2025-10-07 04:39:04,2026-05-05 20:40:55
L01951,Junction 132,Bank,"H.No. 320, Bhat",Kanpur,Uttar Pradesh,India,25.224875,84.295672,661296,High,SRC014,0.92,2026-03-16 18:40:48,2026-03-31 22:40:48
L01952,Junction 664,Residence,"H.No. 69, Chaudhuri Chowk",Surat,Gujarat,India,11.782095,83.672629,162678,Low,SRC005,0.9,2024-05-06 17:31:10,2026-08-14 15:29:23
L01953,Apartment 394,Public Place,"H.No. 56, Manda Chowk",Ahmedabad,Gujarat,India,14.527166,85.618396,502615,High,SRC012,0.97,2025-05-22 01:09:12,2025-06-15 15:09:12
L01954,Mall 567,Warehouse,"H.No. 347, Tank Zila",Mumbai,Maharashtra,India,27.664817,75.441262,137988,Medium,SRC010,0.94,2026-01-29 18:16:37,2026-02-07 10:16:37
L01955,Apartment 224,Commercial Area,"H.No. 49, Srinivas Path",Surat,Gujarat,India,15.751945,80.235122,786265,Medium,SRC005,0.94,2025-11-02 19:43:46,2025-11-06 07:43:46
L01956,Road 987,Public Place,"99, Hayer Marg",Lucknow,Uttar Pradesh,India,24.319359,84.325841,179238,High,SRC010,0.9,2025-05-02 10:21:48,2025-05-03 01:21:48
L01957,Market 997,Hotel,"25/862, Kakar Marg",Jabalpur,Madhya Pradesh,India,24.825512,81.835957,869273,Low,SRC004,0.8,2026-05-20 20:10:31,2026-06-06 10:10:31
L01958,Station 75,Office,"774, Memon Street",Delhi,Delhi,India,26.003928,82.751849,356480,Unknown,SRC001,0.77,2025-04-13 13:36:12,2025-07-10 01:16:37
L01959,Warehouse 118,Office,"27, Kanda",Ahmedabad,Gujarat,India,15.12271,84.352542,579643,Low,SRC021,0.84,2025-06-18 09:12:19,2025-06-22 01:12:19
L01960,Apartment 71,Commercial Area,"462, Mane Street",Jabalpur,Madhya Pradesh,India,12.866984,76.373226,442872,Low,SRC004,0.84,2024-06-15 01:24:55,2024-08-04 03:37:18
L01961,Station 346,Residence,"H.No. 400, Bhattacharyya Path",Delhi,Delhi,India,19.537111,73.027285,679310,Medium,SRC029,0.89,2024-11-16 06:01:32,2024-12-12 18:01:32
L01962,Market 378,Bank,"640, Pandey Ganj",Vadodara,Gujarat,India,24.405455,81.688048,703203,Medium,SRC004,0.96,2025-02-12 12:15:20,2025-09-05 11:32:05
L01963,Warehouse 40,Industrial Site,"626, Keer Ganj",Vadodara,Gujarat,India,24.589186,72.993928,248120,High,SRC010,0.8,2024-01-02 19:32:35,2025-08-11 22:37:30
L01964,Office 471,Bank,"H.No. 352, Dass Marg",Bhopal,Madhya Pradesh,India,12.505744,84.000239,898108,Unknown,SRC011,0.85,2024-12-09 18:16:13,2026-04-10 10:50:02
L01965,Office 458,Public Place,"H.No. 919, Raman Chowk",Ahmedabad,Gujarat,India,20.570179,80.857742,794105,Medium,SRC013,0.96,2024-02-06 12:13:47,2024-04-08 08:40:45
L01966,Station 830,Bank,"11/170, Sura Circle",Dewas,Madhya Pradesh,India,16.343628,75.621227,238554,Low,SRC003,0.82,2026-03-24 06:25:40,2026-04-11 21:25:40
L01967,Market 470,Commercial Area,"67, Bali Path",Ujjain,Madhya Pradesh,India,12.573661,81.547623,344709,Unknown,SRC003,0.82,2024-09-21 11:30:39,2024-10-07 00:28:20
L01968,Office 443,Transport Hub,"40, Ravi Chowk",Nagpur,Maharashtra,India,10.680563,75.531858,444106,Unknown,SRC022,0.99,2024-04-28 12:00:01,2024-06-10 14:13:06
L01969,Station 910,Office,"H.No. 222, Khalsa Nagar",Nagpur,Maharashtra,India,13.625753,75.180038,673842,Medium,SRC027,0.97,2025-07-22 17:18:21,2025-08-09 19:18:21
L01970,Warehouse 423,Bank,"12, Kibe Street",Lucknow,Uttar Pradesh,India,14.009277,83.587409,824514,High,SRC030,0.82,2025-12-17 18:33:17,2025-12-22 03:28:03
L01971,Hotel 546,Transport Hub,"H.No. 34, Gandhi Nagar",Bhopal,Madhya Pradesh,India,21.132807,76.153037,667316,High,SRC016,0.96,2025-03-16 07:08:50,2026-03-08 03:31:38
L01972,Mall 972,Bank,"H.No. 437, Mangal Road",Jabalpur,Madhya Pradesh,India,24.022546,74.590959,197542,High,SRC011,0.95,2024-08-06 05:02:16,2025-03-17 10:32:30
L01973,Road 570,Industrial Site,"01/87, Nori Nagar",Delhi,Delhi,India,11.570157,86.812286,845311,High,SRC011,0.83,2024-12-12 18:59:44,2025-05-29 19:48:34
L01974,Market 746,Transport Hub,"91, Cherian Road",Ahmedabad,Gujarat,India,11.027566,72.341268,335356,Low,SRC010,0.9,2025-09-03 17:57:16,2025-12-12 05:38:19
L01975,Station 122,Office,"H.No. 441, Kapur Path",Bengaluru,Karnataka,India,23.221354,85.389242,191555,Unknown,SRC017,0.83,2024-09-29 22:26:16,2025-01-01 23:29:54
L01976,Hotel 214,Residence,"H.No. 53, Shah Ganj",Nagpur,Maharashtra,India,22.425986,79.042968,597433,Unknown,SRC013,0.97,2024-07-04 05:22:32,2024-07-21 07:00:00
L01977,Road 181,Hotel,"H.No. 182, Chauhan Path",Kota,Rajasthan,India,12.73829,77.414461,864022,Medium,SRC030,0.97,2026-08-21 00:36:41,2026-09-02 14:36:41
L01978,Market 764,Warehouse,"H.No. 220, Vasa Road",Indore,Madhya Pradesh,India,21.087084,83.811731,287439,Medium,SRC020,0.83,2026-06-18 03:13:19,2026-07-04 22:13:19
L01979,Hotel 410,Hotel,"62/13, Walla Zila",Dewas,Madhya Pradesh,India,17.088609,85.156535,180717,Medium,SRC004,0.79,2026-08-16 10:50:38,2026-09-04 23:59:59
L01980,Office 319,Commercial Area,"H.No. 98, Mitra Path",Vadodara,Gujarat,India,18.616699,85.444343,732342,Low,SRC004,0.8,2024-11-20 11:26:36,2026-05-19 15:39:44
L01981,Warehouse 65,Bank,"61/75, Sahota Path",Gwalior,Madhya Pradesh,India,15.021111,79.848529,173942,Medium,SRC012,0.88,2025-01-25 06:03:08,2025-12-19 07:46:32
L01982,Office 914,Transport Hub,"H.No. 943, Vasa Road",Kota,Rajasthan,India,24.646138,82.111655,205847,Low,SRC011,0.77,2025-12-10 17:43:52,2025-12-22 10:43:52
L01983,Road 317,Transport Hub,"54/12, Mahajan Road",Kota,Rajasthan,India,12.405566,79.927551,884300,Unknown,SRC003,0.86,2026-08-30 00:20:59,2026-09-04 23:59:59
L01984,Apartment 332,Hotel,"07/353, Halder Path",Ujjain,Madhya Pradesh,India,14.970803,83.14099,444929,Low,SRC030,0.76,2025-10-23 20:04:31,2026-06-05 04:16:51
L01985,Junction 552,Warehouse,"78/61, Ravi Street",Vadodara,Gujarat,India,14.615929,74.544788,218897,Unknown,SRC007,0.9,2024-12-24 21:34:25,2025-01-04 14:34:25
L01986,Apartment 690,Hotel,"77, Brahmbhatt Path",Nagpur,Maharashtra,India,25.112652,78.887377,663031,Medium,SRC001,0.9,2025-04-27 03:54:16,2025-05-07 12:54:16
L01987,Office 956,Industrial Site,"24, Garde Road",Bengaluru,Karnataka,India,16.413977,80.536527,696176,Unknown,SRC018,0.82,2024-02-09 02:30:09,2026-07-30 14:00:30
L01988,Industrial Area 339,Office,"40/839, Sant Ganj",Gurugram,Haryana,India,14.289821,78.352274,666260,Unknown,SRC026,0.78,2025-05-08 21:56:34,2025-08-20 15:03:30
L01989,Industrial Area 882,Commercial Area,"58/837, Bath Zila",Hyderabad,Telangana,India,8.722593,78.141245,558453,Low,SRC022,0.97,2026-07-15 12:51:18,2026-07-29 02:51:18
L01990,Mall 322,Public Place,"417, Anne Road",Jabalpur,Madhya Pradesh,India,18.359744,81.045975,715929,High,SRC010,0.77,2024-04-19 10:26:25,2025-11-07 16:21:59
L01991,Road 243,Hotel,"58/870, Jha Road",Ahmedabad,Gujarat,India,9.986987,86.483893,660079,Low,SRC011,0.84,2026-04-16 05:14:35,2026-05-15 08:14:35
L01992,Hotel 320,Residence,"H.No. 988, Nanda Marg",Kanpur,Uttar Pradesh,India,11.402964,83.976285,733459,Medium,SRC004,0.87,2025-05-02 15:22:14,2025-05-12 20:22:14
L01993,Market 733,Hotel,"H.No. 752, Sekhon Road",Jaipur,Rajasthan,India,23.003898,78.541161,870484,Medium,SRC008,0.91,2024-05-26 21:20:35,2024-06-06 21:20:35
L01994,Mall 334,Warehouse,"956, Dugar Road",Gwalior,Madhya Pradesh,India,10.892281,82.546799,245861,Unknown,SRC027,0.83,2024-07-01 19:02:25,2025-03-22 12:02:05
L01995,Apartment 712,Residence,"H.No. 40, Chokshi Nagar",Ujjain,Madhya Pradesh,India,24.730393,83.754827,880143,Medium,SRC026,0.9,2024-10-22 11:55:15,2025-06-04 01:58:17
L01996,Warehouse 664,Transport Hub,"H.No. 53, Vasa Circle",Delhi,Delhi,India,18.223374,82.905842,677224,High,SRC010,0.97,2024-07-15 06:08:58,2025-07-13 05:03:42
L01997,Market 5,Bank,"54/22, Chandra Ganj",Mumbai,Maharashtra,India,20.914632,84.521023,125128,Unknown,SRC024,0.87,2024-08-01 17:08:25,2025-04-07 08:58:10
L01998,Warehouse 664,Transport Hub,"79/003, Dugar Nagar",Ahmedabad,Gujarat,India,25.973964,85.149269,427931,High,SRC028,0.77,2025-01-19 00:05:28,2025-02-15 21:05:28
L01999,Warehouse 412,Hotel,"H.No. 18, Varkey Nagar",Mumbai,Maharashtra,India,12.012798,74.80034,478415,High,SRC008,0.96,2024-05-14 01:54:42,2024-12-14 09:46:00
L02000,Station 202,Residence,"80/312, Jhaveri Road",Pune,Maharashtra,India,14.650365,83.753545,666207,Unknown,SRC023,0.87,2024-04-16 17:20:23,2024-05-13 19:20:23
L02001,Station 896,Residence,"49/19, Gupta Street",Jaipur,Rajasthan,India,17.064286,72.933704,729745,High,SRC001,0.86,2025-10-21 16:51:43,2025-11-09 16:51:43
L02002,Station 437,Residence,"H.No. 629, Deo Road",Jaipur,Rajasthan,India,26.726864,81.209265,476330,High,SRC001,0.87,2026-03-01 21:20:01,2026-03-22 08:20:01
L02003,Office 437,Office,"051, Lanka Road",Vadodara,Gujarat,India,26.971437,78.733779,277885,Unknown,SRC012,0.83,2025-03-07 15:53:14,2025-03-07 16:53:14
L02004,Office 395,Transport Hub,"39, Walla Chowk",Mumbai,Maharashtra,India,17.929049,85.850346,451678,High,SRC003,0.79,2025-05-22 02:51:16,2025-12-25 20:09:59
L02005,Market 691,Transport Hub,"18/097, Chada Nagar",Nagpur,Maharashtra,India,11.909887,78.975226,150806,High,SRC017,0.95,2024-06-06 15:54:53,2026-02-20 23:12:48
L02006,Road 807,Public Place,"74/12, Vohra Chowk",Surat,Gujarat,India,9.001682,72.085531,223423,Low,SRC018,0.91,2024-06-10 11:42:54,2025-11-06 13:56:22
L02007,Market 924,Industrial Site,"70/12, Desai Marg",Jabalpur,Madhya Pradesh,India,17.76539,78.199642,334237,Medium,SRC017,0.96,2024-09-02 16:46:21,2025-11-19 03:54:11
L02008,Road 221,Warehouse,"22/398, Subramanian Street",Gwalior,Madhya Pradesh,India,17.535102,81.06216,155974,Medium,SRC018,0.95,2024-07-01 23:16:21,2025-07-10 17:19:51
L02009,Road 548,Bank,"H.No. 22, Gulati Chowk",Gwalior,Madhya Pradesh,India,25.504972,74.057207,629075,Unknown,SRC011,0.75,2026-02-18 10:02:24,2026-03-12 12:02:24
L02010,Warehouse 477,Commercial Area,"58, Wali Circle",Lucknow,Uttar Pradesh,India,17.131998,83.91148,143653,Low,SRC017,0.76,2025-10-18 09:39:46,2025-11-01 08:39:46
L02011,Station 730,Bank,"70/32, Zacharia Circle",Lucknow,Uttar Pradesh,India,21.673489,77.110509,864944,Medium,SRC005,0.85,2024-11-28 03:34:59,2025-11-11 17:15:46
L02012,Road 802,Office,"79, Bhatia Street",Ahmedabad,Gujarat,India,14.675827,82.977991,561210,Medium,SRC006,0.87,2025-04-06 15:32:50,2025-04-11 19:32:50
L02013,Station 346,Office,"88/266, Soman Zila",Jaipur,Rajasthan,India,17.749856,79.82776,136353,Low,SRC007,0.77,2024-01-30 05:45:11,2026-07-09 01:00:27
L02014,Industrial Area 923,Transport Hub,"H.No. 22, Sehgal",Bengaluru,Karnataka,India,19.387144,73.851534,807535,High,SRC005,0.92,2026-03-27 16:23:13,2026-04-14 08:23:13
L02015,Station 820,Warehouse,"27/16, Date Circle",Gurugram,Haryana,India,23.668387,77.514091,338516,Medium,SRC016,0.85,2025-02-25 17:58:48,2026-02-05 22:06:04
L02016,Warehouse 96,Industrial Site,"83/41, Mishra Ganj",Vadodara,Gujarat,India,25.562939,77.127809,708177,Unknown,SRC021,0.94,2024-11-03 12:56:05,2025-11-01 16:27:13
L02017,Station 220,Office,"374, Mallick Chowk",Gwalior,Madhya Pradesh,India,17.115225,79.500825,530952,High,SRC009,0.88,2025-09-06 02:56:16,2025-09-06 20:56:16
L02018,Station 177,Industrial Site,"00/56, Kuruvilla Ganj",Mumbai,Maharashtra,India,9.860036,83.809035,438288,Medium,SRC010,0.78,2024-05-13 20:49:27,2025-07-07 17:07:42
L02019,Market 193,Hotel,"54/55, Badami Path",Surat,Gujarat,India,13.665013,72.198004,158790,Unknown,SRC010,0.99,2026-02-01 08:50:40,2026-02-20 09:50:40
L02020,Mall 452,Commercial Area,"06, Gola Chowk",Kota,Rajasthan,India,16.917039,82.331549,493923,High,SRC014,0.92,2024-03-25 13:57:04,2024-05-10 14:37:54
L02021,Junction 552,Warehouse,"04/68, Basu Road",Ahmedabad,Gujarat,India,10.298007,85.557516,239367,Unknown,SRC007,0.9,2026-03-01 21:57:16,2026-05-30 05:42:30
L02022,Office 109,Warehouse,"79/78, Salvi Street",Kanpur,Uttar Pradesh,India,25.885752,86.48794,245831,Unknown,SRC016,0.82,2025-10-27 20:42:07,2025-11-16 02:42:07
L02023,Hotel 60,Hotel,"71/472, Banerjee Chowk",Bhopal,Madhya Pradesh,India,23.39055,77.447066,783651,Medium,SRC010,0.93,2025-12-11 03:06:04,2025-12-15 06:06:04
L02024,Hotel 56,Industrial Site,"H.No. 33, Dey Marg",Jaipur,Rajasthan,India,22.092477,78.652613,865399,Unknown,SRC020,0.89,2025-02-28 17:47:40,2025-12-14 10:09:00
L02025,Apartment 559,Bank,"93/255, Batra Road",Kota,Rajasthan,India,23.784058,76.690487,184586,Unknown,SRC003,0.8,2024-06-04 14:02:14,2025-07-05 18:55:40
L02026,Office 348,Hotel,"67/74, Kunda Ganj",Ujjain,Madhya Pradesh,India,20.824163,80.298143,467170,Medium,SRC009,0.96,2024-03-07 11:49:06,2025-03-01 02:35:59
L02027,Market 435,Commercial Area,"735, Aurora Street",Ujjain,Madhya Pradesh,India,23.53071,85.232151,334369,Medium,SRC020,0.93,2024-10-16 21:09:49,2025-01-09 08:14:50
L02028,Industrial Area 432,Public Place,"44/50, Mitra Nagar",Bengaluru,Karnataka,India,15.333689,84.230936,177675,Low,SRC029,0.85,2024-05-14 23:27:23,2024-06-03 18:27:23
L02029,Market 888,Hotel,"H.No. 99, Bhatti Road",Gurugram,Haryana,India,25.839338,75.729543,529926,Unknown,SRC015,0.96,2024-10-11 14:47:30,2024-10-22 05:47:30
L02030,Industrial Area 263,Transport Hub,"H.No. 086, Dubey Chowk",Gurugram,Haryana,India,24.937918,72.535546,869024,High,SRC007,0.89,2024-12-17 13:01:12,2025-06-17 13:47:05
L02031,Warehouse 533,Warehouse,"74/76, Munshi Circle",Gwalior,Madhya Pradesh,India,27.725019,72.87951,390085,Low,SRC007,0.91,2024-07-03 22:45:58,2025-03-22 00:57:01
L02032,Market 638,Hotel,"H.No. 298, Venkataraman Street",Nagpur,Maharashtra,India,14.706638,84.084753,804169,Medium,SRC016,0.93,2025-08-30 15:25:51,2025-09-17 11:25:51
L02033,Industrial Area 203,Warehouse,"97/086, Gala Ganj",Gwalior,Madhya Pradesh,India,24.310708,86.643474,675849,Medium,SRC003,0.91,2024-07-31 21:50:18,2026-03-14 02:29:57
L02034,Station 405,Transport Hub,"43/627, Kurian Zila",Kota,Rajasthan,India,26.022741,83.237181,722283,Low,SRC027,0.98,2024-01-19 23:42:13,2025-05-15 09:51:41
L02035,Industrial Area 521,Industrial Site,"82, Thakkar Circle",Nagpur,Maharashtra,India,17.967622,86.495399,378381,Unknown,SRC017,0.88,2026-01-24 15:16:48,2026-02-01 02:16:48
L02036,Hotel 875,Industrial Site,"340, Borra Street",Ahmedabad,Gujarat,India,20.514509,83.605197,466719,High,SRC015,0.92,2024-08-30 21:03:33,2026-04-15 15:50:27
L02037,Warehouse 102,Transport Hub,"86/24, Deo Circle",Gurugram,Haryana,India,25.475977,73.385663,294322,High,SRC014,0.77,2025-11-04 19:37:05,2025-11-29 08:37:05
L02038,Market 954,Public Place,"H.No. 523, Swaminathan Path",Bengaluru,Karnataka,India,19.778122,86.526329,481802,Medium,SRC026,0.8,2026-02-10 12:04:15,2026-02-11 23:04:15
L02039,Hotel 99,Residence,"H.No. 582, Bhavsar Chowk",Hyderabad,Telangana,India,18.778183,82.388734,757870,Medium,SRC005,0.93,2024-02-26 04:29:59,2025-01-28 05:44:17
L02040,Station 402,Industrial Site,"04/00, Patla Road",Lucknow,Uttar Pradesh,India,25.13286,80.671977,252654,High,SRC005,0.75,2025-01-14 19:39:17,2025-01-27 10:39:17
L02041,Office 965,Public Place,"26/88, Kata Circle",Pune,Maharashtra,India,26.786392,77.295344,458096,Medium,SRC002,0.96,2025-11-29 18:03:22,2025-12-21 09:03:22
L02042,Junction 97,Office,"56/75, Ben Path",Jabalpur,Madhya Pradesh,India,13.451625,74.694395,764789,Unknown,SRC014,0.84,2026-07-06 01:51:29,2026-07-24 00:51:29
L02043,Apartment 222,Commercial Area,"00/74, Gaba Marg",Gwalior,Madhya Pradesh,India,11.555629,81.005629,880472,High,SRC016,0.85,2025-02-09 01:30:48,2025-09-18 21:30:27
L02044,Road 428,Office,"H.No. 87, Rajagopalan Chowk",Pune,Maharashtra,India,27.876507,80.639076,316198,Medium,SRC025,0.92,2025-10-31 04:00:27,2026-05-13 15:23:18
L02045,Market 309,Commercial Area,"H.No. 37, Sathe Marg",Gurugram,Haryana,India,12.120157,87.310602,415106,Unknown,SRC013,0.77,2024-03-27 22:17:51,2024-06-21 02:02:05
L02046,Industrial Area 422,Bank,"060, Sen Path",Hyderabad,Telangana,India,15.534999,73.816548,412148,Medium,SRC011,0.82,2026-06-04 06:46:26,2026-06-16 09:46:26
L02047,Station 769,Office,"H.No. 57, Nair",Surat,Gujarat,India,27.860093,83.54013,812998,Low,SRC012,0.93,2025-03-30 04:21:08,2026-08-02 05:21:24
L02048,Apartment 701,Transport Hub,"H.No. 882, Gaba Road",Lucknow,Uttar Pradesh,India,19.169447,85.35906,512532,High,SRC008,0.99,2024-05-13 19:34:47,2025-01-24 23:07:29
L02049,Office 892,Residence,"41/73, Chawla Chowk",Ujjain,Madhya Pradesh,India,8.63772,84.255401,421402,Low,SRC010,0.76,2024-02-10 10:34:07,2024-06-14 03:21:19
L02050,Office 287,Office,"28/348, Guha Marg",Indore,Madhya Pradesh,India,27.541196,79.218614,577543,Medium,SRC013,0.92,2026-08-27 23:26:48,2026-09-04 23:59:59
L02051,Apartment 818,Bank,"54/12, Gill Path",Dewas,Madhya Pradesh,India,22.456704,75.483667,116973,Medium,SRC010,0.95,2026-04-16 18:48:57,2026-05-02 01:48:57
L02052,Junction 65,Transport Hub,"H.No. 08, Basak Nagar",Jabalpur,Madhya Pradesh,India,25.688765,79.037244,386526,Unknown,SRC028,0.95,2026-04-10 14:49:17,2026-05-10 12:49:17
L02053,Warehouse 778,Bank,"05/390, Agarwal Nagar",Dewas,Madhya Pradesh,India,23.673285,79.504824,848136,High,SRC024,0.78,2025-10-24 21:59:48,2025-11-12 20:59:48
L02054,Office 101,Residence,"56, Rout Path",Bengaluru,Karnataka,India,24.312942,79.920187,633080,Unknown,SRC029,0.81,2024-06-08 10:16:15,2024-11-18 20:21:26
L02055,Warehouse 726,Commercial Area,"31, Sen Marg",Jabalpur,Madhya Pradesh,India,25.867629,86.446701,637833,High,SRC001,0.93,2025-12-08 18:35:45,2025-12-12 10:35:45
L02056,Road 432,Hotel,"H.No. 625, Balay Zila",Gurugram,Haryana,India,9.603549,74.30034,828017,Low,SRC022,0.96,2025-12-29 00:37:58,2025-12-29 02:37:58
L02057,Road 399,Office,"66/26, Yadav Road",Nagpur,Maharashtra,India,20.446343,78.715935,301231,High,SRC003,0.9,2026-03-15 19:01:44,2026-04-12 14:01:44
L02058,Office 493,Office,"66/269, Oommen Chowk",Jaipur,Rajasthan,India,13.527037,79.747773,360649,Unknown,SRC011,0.97,2025-01-17 12:25:52,2025-02-10 01:25:52
L02059,Station 798,Industrial Site,"76/58, Rastogi Circle",Kanpur,Uttar Pradesh,India,16.717504,85.374278,812511,Medium,SRC015,0.87,2026-06-22 23:40:18,2026-06-28 16:40:18
L02060,Industrial Area 99,Bank,"27, Lanka Nagar",Delhi,Delhi,India,10.459564,73.053352,684061,Medium,SRC028,0.92,2026-04-14 00:05:12,2026-04-28 13:05:12
L02061,Warehouse 505,Public Place,"35, Brar Marg",Bengaluru,Karnataka,India,22.426255,79.652408,628360,Unknown,SRC021,0.75,2024-02-03 02:56:54,2026-02-25 23:05:43
L02062,Office 663,Bank,"H.No. 680, Chandra Ganj",Jabalpur,Madhya Pradesh,India,19.548419,78.782295,137592,Medium,SRC024,0.82,2025-02-20 23:21:17,2026-08-18 22:34:05
L02063,Office 454,Industrial Site,"40, Barman Road",Surat,Gujarat,India,27.808418,76.643534,475507,Medium,SRC001,0.92,2026-07-23 09:36:36,2026-08-12 05:36:36
L02064,Apartment 621,Industrial Site,"79, Sahni Street",Indore,Madhya Pradesh,India,17.939573,82.19403,207121,Low,SRC014,0.99,2024-04-06 02:47:24,2024-07-09 20:43:10
L02065,Station 920,Commercial Area,"H.No. 270, Kaur Circle",Ahmedabad,Gujarat,India,24.66989,76.920268,153487,Low,SRC022,0.93,2024-04-03 01:56:10,2024-07-14 19:34:37
L02066,Station 556,Transport Hub,"83/975, Chada Chowk",Kanpur,Uttar Pradesh,India,20.02105,80.179241,495522,High,SRC020,0.92,2026-01-01 16:33:09,2026-05-17 09:14:57
L02067,Market 215,Warehouse,"65, Baria Nagar",Dewas,Madhya Pradesh,India,11.337301,80.846529,449142,Unknown,SRC017,0.86,2026-04-28 19:40:10,2026-05-09 13:40:10
L02068,Industrial Area 376,Commercial Area,"19, Om Nagar",Mumbai,Maharashtra,India,27.402143,83.806224,417932,Unknown,SRC018,0.84,2026-06-15 18:49:25,2026-07-10 01:49:25
L02069,Hotel 496,Public Place,"H.No. 09, Sridhar Circle",Ahmedabad,Gujarat,India,25.736497,75.429819,182619,Medium,SRC009,0.93,2025-08-15 17:05:46,2025-08-21 18:05:46
L02070,Junction 211,Residence,"698, Mangat Zila",Kota,Rajasthan,India,26.220354,73.785994,106956,Medium,SRC005,0.79,2024-06-30 04:28:51,2026-03-26 18:19:51
L02071,Hotel 20,Transport Hub,"H.No. 65, Goyal Circle",Delhi,Delhi,India,9.520501,74.618038,367855,Unknown,SRC010,0.93,2025-03-28 23:01:32,2025-04-19 21:01:32
L02072,Market 586,Transport Hub,"061, Chana Street",Vadodara,Gujarat,India,24.766015,77.043202,683423,Unknown,SRC008,0.77,2025-11-08 23:42:31,2026-01-18 22:34:39
L02073,Office 676,Public Place,"00, Upadhyay Path",Hyderabad,Telangana,India,16.437745,74.327818,499453,High,SRC016,0.86,2024-04-05 12:40:55,2024-04-12 11:40:55
