communication_id,source_phone_id,target_phone_id,communication_type,timestamp,duration_seconds,cell_tower_source,cell_tower_target,communication_direction,message_id_hash,source_id,confidence_score,evidence_id,created_at
COM008103,PH02635,PH00633,EMAIL,2025-03-28 05:19:49,,TWR0243,TWR0054,INBOUND,MSG284909271,SRC026,0.89,EV03957,2024-04-27 01:20:04
COM008104,PH03950,PH02701,SMS,2025-01-27 08:57:37,,TWR0240,TWR0124,INBOUND,MSG165465481,SRC010,0.92,EV02116,2025-06-21 13:39:22
COM008105,PH00223,PH03808,EMAIL,2024-08-22 20:47:39,,TWR0313,TWR0053,INBOUND,MSG719699911,SRC005,0.89,EV00988,2024-05-02 06:32:03
COM008106,PH00537,PH03533,EMAIL,2024-03-21 20:00:43,,TWR0108,TWR0301,INBOUND,MSG531560842,SRC007,0.93,EV04012,2024-02-17 18:03:05
COM008107,PH04093,PH04198,EMAIL,2025-06-19 16:18:50,,TWR0177,TWR0189,OUTBOUND,MSG864440824,SRC005,0.83,EV02503,2025-02-05 22:49:14
COM008108,PH00213,PH00893,SMS,2025-03-02 19:34:37,,TWR0261,TWR0088,INBOUND,MSG658709101,SRC023,0.82,EV02981,2024-07-16 06:42:56
COM008109,PH03979,PH04010,SMS,2025-01-06 02:09:45,,TWR0159,TWR0139,INBOUND,MSG864657754,SRC024,0.94,EV04416,2025-03-24 23:24:01
COM008110,PH00643,PH01232,SMS,2026-05-15 23:44:45,,TWR0322,TWR0351,OUTBOUND,MSG624872980,SRC016,0.93,EV02281,2025-10-19 16:40:11
COM008111,PH03846,PH04004,CALL,2025-07-04 10:48:49,383,TWR0384,TWR0144,INBOUND,MSG344559321,SRC003,0.82,EV01190,2025-03-05 08:17:38
COM008112,PH02443,PH01907,CALL,2024-08-04 03:50:08,1614,TWR0353,TWR0215,OUTBOUND,MSG956127107,SRC011,0.9,EV02482,2024-01-28 09:37:07
COM008113,PH01504,PH02934,EMAIL,2025-01-05 11:27:06,,TWR0095,TWR0222,OUTBOUND,MSG768749569,SRC025,0.88,EV03587,2024-10-27 19:56:09
COM008114,PH03619,PH00264,EMAIL,2024-12-11 12:18:09,,TWR0044,TWR0369,OUTBOUND,MSG337549758,SRC017,0.85,EV04811,2025-08-09 04:45:12
COM008115,PH02152,PH01035,SMS,2026-05-13 01:12:57,,TWR0190,TWR0288,INBOUND,MSG521680732,SRC024,0.9,EV00478,2026-06-09 23:33:25
COM008116,PH03178,PH02114,CALL,2026-02-06 14:49:10,323,TWR0284,TWR0019,OUTBOUND,MSG185656009,SRC006,0.81,EV01801,2024-02-04 21:48:51
COM008117,PH02783,PH00516,SMS,2026-07-28 03:02:47,,TWR0016,TWR0365,INBOUND,MSG204603164,SRC022,0.84,EV00514,2026-06-16 23:56:06
COM008118,PH02168,PH00814,EMAIL,2025-12-14 23:33:12,,TWR0224,TWR0093,INBOUND,MSG361158974,SRC028,0.85,EV02803,2024-06-05 13:00:19
COM008119,PH03163,PH00638,EMAIL,2025-11-11 14:47:53,,TWR0090,TWR0390,INBOUND,MSG865303108,SRC026,0.88,EV00966,2025-09-10 00:20:53
COM008120,PH02310,PH02944,EMAIL,2024-01-17 18:40:03,,TWR0010,TWR0098,OUTBOUND,MSG618316539,SRC010,0.81,EV03164,2024-12-20 04:55:00
COM008121,PH01888,PH01090,EMAIL,2024-09-18 15:44:45,,TWR0277,TWR0271,OUTBOUND,MSG540135098,SRC005,0.82,EV04602,2024-05-31 08:06:32
COM008122,PH02344,PH00755,EMAIL,2025-02-03 14:48:02,,TWR0317,TWR0078,INBOUND,MSG741852406,SRC005,0.97,EV03992,2024-01-02 11:36:46
COM008123,PH03120,PH02562,SMS,2025-05-12 00:50:05,,TWR0394,TWR0350,OUTBOUND,MSG296248228,SRC015,0.88,EV01657,2025-11-11 05:59:59
COM008124,PH04347,PH01941,SMS,2024-08-14 13:21:52,,TWR0162,TWR0077,OUTBOUND,MSG685905557,SRC021,0.89,EV03488,2025-09-27 07:26:29
COM008125,PH01388,PH04399,CALL,2024-04-15 10:44:41,392,TWR0191,TWR0018,OUTBOUND,MSG525378571,SRC021,0.82,EV00695,2025-03-31 18:32:20
COM008126,PH00108,PH03946,CALL,2024-11-09 00:16:55,924,TWR0307,TWR0109,OUTBOUND,MSG848155534,SRC004,0.81,EV01351,2026-01-06 06:26:03
COM008127,PH01611,PH02474,EMAIL,2024-07-09 20:24:51,,TWR0028,TWR0367,OUTBOUND,MSG763784841,SRC015,0.98,EV00747,2026-01-20 05:29:03
COM008128,PH02918,PH01010,EMAIL,2025-04-17 15:06:50,,TWR0090,TWR0190,INBOUND,MSG327636892,SRC021,0.84,EV04661,2024-07-23 08:32:07
COM008129,PH00808,PH00026,CALL,2025-03-28 04:40:37,200,TWR0330,TWR0074,OUTBOUND,MSG667476918,SRC002,0.91,EV04457,2026-04-07 22:53:05
COM008130,PH00397,PH02089,CALL,2026-06-07 05:18:00,1527,TWR0129,TWR0143,INBOUND,MSG650423745,SRC016,0.95,EV02138,2025-02-12 19:05:51
COM008131,PH00124,PH02165,SMS,2026-07-16 02:33:12,,TWR0323,TWR0236,OUTBOUND,MSG400962798,SRC021,0.85,EV01787,2026-06-27 02:09:09
COM008132,PH02091,PH01640,SMS,2025-01-31 14:37:16,,TWR0298,TWR0342,INBOUND,MSG376704451,SRC005,0.92,EV00044,2026-04-10 13:42:11
COM008133,PH03108,PH02619,EMAIL,2024-10-06 18:12:49,,TWR0371,TWR0055,OUTBOUND,MSG501549486,SRC006,0.88,EV00650,2025-11-10 18:24:52
COM008134,PH01558,PH03728,CALL,2024-03-20 04:22:10,1246,TWR0340,TWR0368,OUTBOUND,MSG572243359,SRC021,0.86,EV00193,2025-12-02 15:02:36
COM008135,PH04261,PH00227,SMS,2025-09-15 16:44:32,,TWR0253,TWR0177,OUTBOUND,MSG791939793,SRC002,0.82,EV00706,2025-06-20 17:52:47
COM008136,PH02903,PH02787,EMAIL,2025-05-17 22:08:48,,TWR0007,TWR0123,OUTBOUND,MSG519921826,SRC026,0.81,EV03586,2024-11-30 13:10:21
COM008137,PH03636,PH00588,EMAIL,2026-03-04 12:48:44,,TWR0236,TWR0002,INBOUND,MSG370838684,SRC018,0.85,EV03856,2026-06-08 20:44:25
COM008138,PH01370,PH01974,CALL,2024-09-14 20:20:25,1312,TWR0263,TWR0232,OUTBOUND,MSG721978989,SRC011,0.95,EV01993,2024-10-22 12:43:34
COM008139,PH00327,PH01815,CALL,2024-11-09 10:22:06,617,TWR0392,TWR0220,OUTBOUND,MSG907436220,SRC027,0.86,EV02056,2024-05-29 03:07:09
COM008140,PH03631,PH00237,SMS,2025-07-22 21:34:20,,TWR0312,TWR0169,INBOUND,MSG744776143,SRC005,0.89,EV04739,2024-08-16 16:49:54
COM008141,PH04116,PH00417,EMAIL,2024-05-20 14:50:26,,TWR0343,TWR0363,INBOUND,MSG557337189,SRC014,0.9,EV03280,2024-06-19 18:07:37
COM008142,PH03184,PH02056,SMS,2026-02-12 10:20:37,,TWR0278,TWR0332,OUTBOUND,MSG354375513,SRC017,0.86,EV00958,2026-07-08 19:41:15
COM008143,PH02907,PH00057,SMS,2025-02-08 01:50:12,,TWR0272,TWR0308,INBOUND,MSG763427769,SRC022,0.95,EV04534,2025-03-03 05:56:52
COM008144,PH02241,PH01661,CALL,2024-04-27 06:15:17,1057,TWR0053,TWR0230,OUTBOUND,MSG709743726,SRC021,0.83,EV01821,2025-07-30 16:34:15
COM008145,PH03965,PH03064,SMS,2025-09-15 02:00:02,,TWR0117,TWR0018,INBOUND,MSG200872637,SRC011,0.93,EV03779,2024-03-08 16:18:29
COM008146,PH02782,PH03352,SMS,2025-06-04 22:07:33,,TWR0372,TWR0399,INBOUND,MSG143109224,SRC017,0.82,EV03327,2024-06-07 04:54:07
COM008147,PH03290,PH04173,SMS,2024-07-06 13:40:06,,TWR0176,TWR0156,INBOUND,MSG496250654,SRC017,0.84,EV02414,2024-04-24 15:05:20
COM008148,PH03829,PH00285,SMS,2025-07-20 15:45:14,,TWR0140,TWR0071,OUTBOUND,MSG497821829,SRC022,0.94,EV01272,2026-03-04 00:06:47
COM008149,PH01698,PH03596,SMS,2025-05-09 02:59:48,,TWR0399,TWR0165,OUTBOUND,MSG893162416,SRC029,0.9,EV03102,2025-10-06 06:29:14
COM008150,PH00911,PH04072,SMS,2026-01-29 20:14:22,,TWR0274,TWR0384,INBOUND,MSG586788390,SRC005,0.89,EV01900,2026-01-15 08:59:38
COM008151,PH01202,PH03737,CALL,2024-09-16 00:07:26,851,TWR0139,TWR0336,INBOUND,MSG364087745,SRC016,0.8,EV00103,2025-10-23 14:18:59
COM008152,PH01419,PH01334,EMAIL,2024-10-24 17:06:30,,TWR0188,TWR0039,INBOUND,MSG663061088,SRC014,0.91,EV00581,2024-07-03 21:32:53
COM008153,PH04310,PH02110,SMS,2026-07-22 09:35:13,,TWR0076,TWR0204,OUTBOUND,MSG127340931,SRC027,0.93,EV00837,2024-06-25 21:07:20
COM008154,PH00139,PH04492,CALL,2025-07-26 23:15:18,704,TWR0188,TWR0100,OUTBOUND,MSG551939754,SRC014,0.89,EV02448,2024-07-27 12:02:31
COM008155,PH02286,PH01233,EMAIL,2025-01-21 07:44:54,,TWR0115,TWR0274,INBOUND,MSG968543306,SRC022,0.96,EV00039,2025-08-17 00:59:07
COM008156,PH00798,PH03649,SMS,2025-09-16 04:14:54,,TWR0064,TWR0260,INBOUND,MSG222013538,SRC014,0.91,EV04536,2025-08-02 00:06:30
COM008157,PH00871,PH03882,CALL,2024-07-03 11:19:00,1690,TWR0234,TWR0152,INBOUND,MSG832721711,SRC009,0.88,EV00505,2026-01-20 00:32:27
COM008158,PH00599,PH03394,SMS,2025-04-06 11:59:29,,TWR0235,TWR0331,INBOUND,MSG607808367,SRC026,0.94,EV01953,2024-04-25 05:13:13
COM008159,PH03412,PH00596,EMAIL,2024-06-26 03:19:34,,TWR0164,TWR0238,OUTBOUND,MSG900270602,SRC018,0.95,EV04148,2026-01-28 03:45:22
COM008160,PH00020,PH03977,EMAIL,2026-03-28 11:28:59,,TWR0157,TWR0249,OUTBOUND,MSG751211834,SRC005,0.81,EV03963,2026-06-25 03:01:06
COM008161,PH03900,PH04144,SMS,2025-02-26 12:10:20,,TWR0068,TWR0013,OUTBOUND,MSG324198390,SRC028,0.89,EV04763,2025-10-11 17:05:57
COM008162,PH03974,PH03216,SMS,2024-03-15 06:12:36,,TWR0190,TWR0300,OUTBOUND,MSG121498776,SRC014,0.87,EV01837,2025-03-24 19:55:40
COM008163,PH04019,PH04311,SMS,2024-09-15 05:36:33,,TWR0073,TWR0348,OUTBOUND,MSG209672224,SRC018,0.88,EV00047,2025-01-13 09:17:57
COM008164,PH00287,PH02398,SMS,2026-07-20 06:19:19,,TWR0348,TWR0315,OUTBOUND,MSG231896417,SRC017,0.98,EV02896,2025-12-27 15:50:23
COM008165,PH00317,PH00560,SMS,2026-08-06 16:28:31,,TWR0349,TWR0125,OUTBOUND,MSG267763164,SRC029,0.98,EV03271,2025-08-11 16:36:16
COM008166,PH02335,PH02248,CALL,2025-07-26 08:17:57,1567,TWR0389,TWR0174,INBOUND,MSG838139093,SRC001,0.84,EV02019,2025-03-17 20:02:59
COM008167,PH01064,PH01741,CALL,2024-01-06 07:20:18,839,TWR0038,TWR0366,INBOUND,MSG388596663,SRC005,0.81,EV04668,2025-06-08 10:21:28
COM008168,PH02070,PH03257,EMAIL,2026-04-10 01:42:18,,TWR0364,TWR0090,OUTBOUND,MSG491783430,SRC021,0.86,EV03549,2024-09-18 14:14:57
COM008169,PH03099,PH02735,CALL,2024-05-04 23:27:21,1367,TWR0365,TWR0119,INBOUND,MSG815595903,SRC030,0.86,EV00125,2024-12-27 13:37:29
COM008170,PH01977,PH04148,CALL,2024-05-08 04:04:12,897,TWR0340,TWR0399,INBOUND,MSG345840206,SRC011,0.93,EV00565,2025-05-31 21:54:17
COM008171,PH02637,PH02157,CALL,2024-10-14 11:12:37,1082,TWR0003,TWR0297,INBOUND,MSG375838667,SRC008,0.98,EV03521,2025-06-18 08:15:46
COM008172,PH03650,PH01263,CALL,2026-01-30 13:52:16,467,TWR0282,TWR0341,OUTBOUND,MSG737974885,SRC026,0.82,EV02517,2026-04-02 13:45:42
COM008173,PH02471,PH00870,EMAIL,2026-01-01 07:36:30,,TWR0217,TWR0251,OUTBOUND,MSG728575293,SRC013,0.89,EV04702,2024-01-07 14:56:13
COM008174,PH01867,PH00393,EMAIL,2024-12-26 18:58:29,,TWR0057,TWR0318,INBOUND,MSG417068377,SRC020,0.97,EV01590,2024-05-09 01:05:30
COM008175,PH02485,PH02092,EMAIL,2025-11-06 06:02:22,,TWR0122,TWR0129,OUTBOUND,MSG130339947,SRC002,0.82,EV00328,2025-05-17 07:14:09
COM008176,PH02774,PH02092,CALL,2026-04-24 08:47:30,501,TWR0113,TWR0001,OUTBOUND,MSG530818037,SRC014,0.99,EV04554,2024-12-26 22:54:27
COM008177,PH04495,PH00077,SMS,2024-03-25 08:31:15,,TWR0365,TWR0156,INBOUND,MSG563879168,SRC026,0.81,EV00592,2025-08-21 17:34:54
COM008178,PH04050,PH03237,SMS,2025-04-18 16:41:53,,TWR0115,TWR0145,OUTBOUND,MSG587277021,SRC014,0.85,EV01248,2024-12-14 14:12:44
COM008179,PH01389,PH03813,EMAIL,2025-12-31 00:35:57,,TWR0397,TWR0116,INBOUND,MSG606018354,SRC025,0.84,EV03963,2026-05-23 18:26:17
COM008180,PH03701,PH01501,EMAIL,2024-05-23 22:12:43,,TWR0237,TWR0359,OUTBOUND,MSG924774414,SRC013,0.96,EV02382,2025-10-28 12:55:28
COM008181,PH00144,PH00050,EMAIL,2024-05-13 22:15:58,,TWR0139,TWR0132,OUTBOUND,MSG973503260,SRC027,0.89,EV01622,2026-07-16 14:36:06
COM008182,PH01553,PH04026,CALL,2024-01-24 11:54:20,1407,TWR0014,TWR0175,OUTBOUND,MSG462044937,SRC005,0.93,EV04324,2024-03-22 03:32:32
COM008183,PH00281,PH00026,CALL,2026-02-27 23:49:12,1434,TWR0392,TWR0347,OUTBOUND,MSG397925931,SRC007,0.84,EV03672,2024-04-06 22:10:53
COM008184,PH01463,PH02558,CALL,2025-02-06 03:41:51,1768,TWR0166,TWR0326,INBOUND,MSG692503162,SRC024,0.88,EV02698,2026-03-23 08:42:23
COM008185,PH00931,PH03798,EMAIL,2025-05-10 02:07:50,,TWR0038,TWR0266,OUTBOUND,MSG263112619,SRC022,0.94,EV03791,2026-01-31 01:29:48
COM008186,PH03103,PH00835,CALL,2024-11-10 23:03:11,217,TWR0186,TWR0214,OUTBOUND,MSG646406521,SRC020,0.83,EV00137,2024-07-19 14:26:34
COM008187,PH00356,PH04102,CALL,2026-04-16 17:55:08,687,TWR0217,TWR0210,OUTBOUND,MSG797635124,SRC012,0.81,EV01993,2026-04-29 04:45:29
COM008188,PH01509,PH01905,CALL,2026-06-07 21:07:30,1173,TWR0002,TWR0381,OUTBOUND,MSG276053164,SRC015,0.82,EV04454,2024-10-31 01:17:32
COM008189,PH00752,PH04085,CALL,2025-08-20 03:35:13,953,TWR0299,TWR0062,INBOUND,MSG635120579,SRC010,0.89,EV02776,2024-09-20 09:08:16
COM008190,PH03079,PH02012,EMAIL,2024-07-01 11:33:12,,TWR0052,TWR0108,OUTBOUND,MSG438971652,SRC030,0.89,EV03518,2025-07-24 19:02:52
COM008191,PH02571,PH02917,CALL,2025-05-14 22:47:15,1235,TWR0066,TWR0135,INBOUND,MSG711608976,SRC002,0.98,EV02242,2024-06-19 01:01:42
COM008192,PH00386,PH03411,EMAIL,2024-08-03 14:57:21,,TWR0250,TWR0187,OUTBOUND,MSG460651839,SRC005,0.93,EV00954,2024-12-23 22:19:17
COM008193,PH00258,PH03635,CALL,2026-08-26 01:50:24,71,TWR0208,TWR0142,INBOUND,MSG694197545,SRC023,0.96,EV03802,2024-03-03 22:03:47
COM008194,PH04297,PH04183,CALL,2025-05-17 11:44:09,653,TWR0373,TWR0120,INBOUND,MSG691480515,SRC017,0.88,EV04522,2024-12-23 14:25:58
COM008195,PH03391,PH03990,EMAIL,2025-08-24 00:54:22,,TWR0149,TWR0071,OUTBOUND,MSG499818367,SRC009,0.93,EV03035,2025-03-12 16:02:46
COM008196,PH01525,PH02465,SMS,2024-10-10 18:27:24,,TWR0056,TWR0147,OUTBOUND,MSG989876667,SRC016,0.88,EV04142,2024-08-04 21:18:38
COM008197,PH04246,PH01251,EMAIL,2024-12-06 20:00:30,,TWR0311,TWR0057,INBOUND,MSG642411110,SRC011,0.88,EV03485,2025-05-08 03:58:24
COM008198,PH00654,PH00901,SMS,2025-05-05 06:38:47,,TWR0016,TWR0272,INBOUND,MSG784408104,SRC009,0.92,EV01149,2026-05-30 07:49:23
COM008199,PH01768,PH00124,CALL,2025-05-08 23:11:41,854,TWR0045,TWR0038,OUTBOUND,MSG465763078,SRC010,0.87,EV04645,2024-10-09 10:51:19
COM008200,PH03933,PH01721,SMS,2024-05-27 04:00:20,,TWR0319,TWR0313,OUTBOUND,MSG302019979,SRC008,0.89,EV03609,2026-04-25 05:50:56
COM008201,PH01200,PH01047,SMS,2024-08-19 11:45:58,,TWR0347,TWR0166,OUTBOUND,MSG311973717,SRC022,0.97,EV01650,2024-01-01 15:01:37
COM008202,PH01590,PH02797,CALL,2025-08-09 20:04:36,1094,TWR0046,TWR0388,OUTBOUND,MSG909226357,SRC029,0.88,EV03053,2025-04-13 07:07:16
COM008203,PH03244,PH03129,EMAIL,2024-03-06 06:19:25,,TWR0185,TWR0061,OUTBOUND,MSG440722370,SRC007,0.96,EV04724,2024-09-11 13:43:15
COM008204,PH01732,PH04046,SMS,2025-08-09 12:18:43,,TWR0239,TWR0329,INBOUND,MSG964646671,SRC006,0.98,EV04373,2026-01-17 20:47:36
COM008205,PH00686,PH01424,EMAIL,2024-07-16 15:19:35,,TWR0262,TWR0367,INBOUND,MSG680710083,SRC010,0.91,EV01916,2026-02-13 07:11:58
COM008206,PH03442,PH02449,CALL,2025-03-15 07:12:50,1452,TWR0255,TWR0300,OUTBOUND,MSG974503607,SRC015,0.86,EV02616,2025-05-12 12:51:59
COM008207,PH01237,PH03358,SMS,2024-07-26 22:13:39,,TWR0074,TWR0312,INBOUND,MSG557990931,SRC021,0.85,EV00071,2024-12-19 21:32:56
COM008208,PH01900,PH01366,SMS,2025-05-28 22:44:07,,TWR0326,TWR0392,OUTBOUND,MSG370749290,SRC026,0.8,EV04294,2026-03-26 03:59:28
COM008209,PH00438,PH00257,SMS,2025-03-28 13:00:11,,TWR0294,TWR0118,OUTBOUND,MSG907127941,SRC024,0.84,EV03203,2024-09-19 09:27:52
COM008210,PH03441,PH01698,CALL,2025-02-17 02:09:18,564,TWR0193,TWR0239,OUTBOUND,MSG691627282,SRC021,0.9,EV03837,2026-06-23 02:52:49
COM008211,PH00744,PH02725,CALL,2024-04-13 04:22:58,1619,TWR0055,TWR0011,INBOUND,MSG884667077,SRC012,0.94,EV01741,2026-02-07 09:06:42
COM008212,PH01582,PH03618,SMS,2025-02-05 00:41:13,,TWR0133,TWR0089,INBOUND,MSG333171554,SRC004,0.94,EV00643,2025-12-04 05:41:22
COM008213,PH00519,PH02593,SMS,2026-04-24 11:45:40,,TWR0215,TWR0260,OUTBOUND,MSG999460841,SRC014,0.83,EV00440,2024-07-07 09:09:12
COM008214,PH01468,PH02296,SMS,2026-03-24 11:28:56,,TWR0099,TWR0366,OUTBOUND,MSG481308828,SRC026,0.85,EV01346,2024-03-12 14:14:17
COM008215,PH03428,PH04082,CALL,2026-06-20 20:59:51,1733,TWR0149,TWR0156,OUTBOUND,MSG928658279,SRC023,0.95,EV01794,2026-01-09 23:23:32
COM008216,PH02309,PH01394,CALL,2024-08-22 19:17:48,1064,TWR0229,TWR0363,INBOUND,MSG344226536,SRC017,0.95,EV03442,2025-08-01 08:10:31
COM008217,PH02948,PH00410,SMS,2026-01-20 23:21:15,,TWR0063,TWR0362,OUTBOUND,MSG745258319,SRC019,0.92,EV00508,2026-03-09 09:28:09
COM008218,PH01609,PH02448,SMS,2024-09-21 03:56:25,,TWR0391,TWR0277,OUTBOUND,MSG847604227,SRC022,0.81,EV03184,2025-06-17 02:03:31
COM008219,PH03645,PH00079,SMS,2026-01-30 16:34:25,,TWR0351,TWR0118,INBOUND,MSG506123274,SRC025,0.86,EV00790,2026-08-19 11:32:57
COM008220,PH01056,PH04000,SMS,2025-06-10 05:05:46,,TWR0229,TWR0042,OUTBOUND,MSG426538333,SRC024,0.81,EV04561,2026-02-12 00:31:51
COM008221,PH03254,PH03010,CALL,2025-01-02 06:56:53,706,TWR0296,TWR0040,INBOUND,MSG367208226,SRC008,0.97,EV02433,2024-12-01 01:32:30
COM008222,PH02794,PH02456,CALL,2024-05-23 07:11:36,878,TWR0106,TWR0263,INBOUND,MSG657235531,SRC027,0.83,EV01315,2024-02-09 22:25:20
COM008223,PH02575,PH00714,CALL,2024-01-10 11:07:22,1358,TWR0319,TWR0351,OUTBOUND,MSG430705450,SRC019,0.81,EV03038,2025-10-02 00:16:05
COM008224,PH03055,PH03043,SMS,2024-09-03 03:52:02,,TWR0086,TWR0229,OUTBOUND,MSG358147592,SRC008,0.99,EV03601,2025-12-18 07:36:29
COM008225,PH04059,PH01455,CALL,2024-08-24 15:25:12,843,TWR0265,TWR0307,OUTBOUND,MSG211758738,SRC025,0.9,EV02715,2024-09-15 10:35:14
COM008226,PH00208,PH01069,SMS,2026-05-03 15:54:27,,TWR0261,TWR0387,OUTBOUND,MSG238366812,SRC006,0.87,EV01158,2026-03-03 06:25:30
COM008227,PH04201,PH00957,EMAIL,2026-03-06 08:25:15,,TWR0174,TWR0174,OUTBOUND,MSG532381829,SRC018,0.91,EV02269,2024-08-29 20:09:32
COM008228,PH04046,PH01453,SMS,2024-05-28 04:05:29,,TWR0209,TWR0242,OUTBOUND,MSG418463740,SRC008,0.85,EV04258,2026-07-18 03:47:33
COM008229,PH01196,PH00132,EMAIL,2024-11-23 10:46:36,,TWR0171,TWR0035,INBOUND,MSG232226878,SRC001,0.95,EV00993,2024-11-19 14:44:20
COM008230,PH04397,PH00365,SMS,2024-10-01 02:46:58,,TWR0291,TWR0370,INBOUND,MSG835808885,SRC005,0.83,EV01775,2024-03-31 21:35:31
COM008231,PH01437,PH04011,CALL,2025-10-04 11:02:51,1500,TWR0012,TWR0032,OUTBOUND,MSG576984028,SRC027,0.86,EV01152,2024-05-15 19:07:41
COM008232,PH02776,PH01769,CALL,2026-02-01 21:36:55,108,TWR0133,TWR0369,INBOUND,MSG108317679,SRC006,0.92,EV00680,2025-11-14 23:07:06
COM008233,PH03497,PH02580,SMS,2025-04-14 16:57:40,,TWR0028,TWR0114,INBOUND,MSG255365679,SRC016,0.98,EV01818,2025-03-27 06:58:21
COM008234,PH00066,PH03260,SMS,2026-08-15 05:43:03,,TWR0051,TWR0303,INBOUND,MSG242290721,SRC012,0.8,EV01302,2026-04-13 08:25:44
COM008235,PH03820,PH02883,CALL,2025-10-31 10:13:02,283,TWR0376,TWR0156,INBOUND,MSG423302621,SRC015,0.92,EV01276,2025-03-21 23:31:29
COM008236,PH04180,PH02282,CALL,2026-05-06 21:03:08,1631,TWR0080,TWR0336,OUTBOUND,MSG451639617,SRC023,0.91,EV04770,2025-02-19 19:09:36
COM008237,PH03236,PH00457,EMAIL,2024-02-19 03:36:00,,TWR0344,TWR0253,OUTBOUND,MSG514560121,SRC014,0.99,EV04691,2025-04-27 12:15:53
COM008238,PH01567,PH00110,EMAIL,2025-06-24 03:43:08,,TWR0370,TWR0083,OUTBOUND,MSG165584597,SRC011,0.93,EV02868,2024-08-20 18:25:13
COM008239,PH00625,PH03458,EMAIL,2025-10-20 12:29:51,,TWR0156,TWR0276,INBOUND,MSG465709724,SRC009,0.86,EV02348,2026-03-04 08:28:04
COM008240,PH01610,PH00496,SMS,2026-08-26 19:00:03,,TWR0148,TWR0131,INBOUND,MSG403243812,SRC018,0.89,EV02199,2024-06-21 14:13:52
COM008241,PH02221,PH03202,SMS,2025-08-21 08:22:30,,TWR0367,TWR0253,INBOUND,MSG144980758,SRC022,0.91,EV02389,2024-09-25 19:46:06
COM008242,PH02762,PH03143,CALL,2025-08-29 04:11:29,1031,TWR0375,TWR0275,OUTBOUND,MSG944080014,SRC006,0.83,EV02895,2025-01-27 18:28:34
COM008243,PH02378,PH01765,CALL,2025-05-12 22:48:28,433,TWR0073,TWR0010,OUTBOUND,MSG149436011,SRC001,0.86,EV04070,2025-02-10 01:32:04
COM008244,PH03083,PH04150,EMAIL,2024-03-22 09:18:31,,TWR0271,TWR0193,OUTBOUND,MSG662279784,SRC024,0.84,EV02959,2026-02-13 17:57:37
COM008245,PH03799,PH03279,EMAIL,2026-05-15 16:03:38,,TWR0133,TWR0245,INBOUND,MSG466832312,SRC005,0.84,EV00397,2025-12-03 18:18:04
COM008246,PH02735,PH03317,CALL,2026-08-11 20:20:43,670,TWR0052,TWR0087,OUTBOUND,MSG368075618,SRC027,0.83,EV04178,2026-06-28 11:19:13
COM008247,PH03972,PH00955,CALL,2024-10-18 19:12:48,555,TWR0148,TWR0103,INBOUND,MSG811083408,SRC004,0.99,EV04871,2025-10-28 05:11:29
COM008248,PH01012,PH04176,CALL,2026-01-31 07:56:25,1071,TWR0018,TWR0011,OUTBOUND,MSG826758371,SRC008,0.86,EV00774,2025-07-22 18:49:50
COM008249,PH00497,PH04132,CALL,2024-01-29 11:25:43,1363,TWR0188,TWR0129,INBOUND,MSG442909833,SRC028,0.91,EV00865,2025-04-22 09:46:38
COM008250,PH00439,PH00683,EMAIL,2025-08-26 07:44:10,,TWR0092,TWR0375,OUTBOUND,MSG763288919,SRC005,0.93,EV02573,2026-02-27 09:56:09
COM008251,PH00789,PH02716,EMAIL,2026-02-11 01:14:07,,TWR0205,TWR0074,OUTBOUND,MSG559619822,SRC015,0.91,EV04485,2026-04-07 21:40:32
COM008252,PH00965,PH01453,EMAIL,2026-02-07 03:34:17,,TWR0302,TWR0313,OUTBOUND,MSG466571409,SRC009,0.83,EV01590,2025-12-30 16:22:49
COM008253,PH03669,PH01817,EMAIL,2025-09-28 10:32:04,,TWR0270,TWR0054,OUTBOUND,MSG344769051,SRC010,0.95,EV00069,2024-01-30 07:28:43
COM008254,PH02617,PH00734,CALL,2026-06-15 01:57:49,429,TWR0186,TWR0087,INBOUND,MSG405378887,SRC025,0.88,EV04400,2025-07-31 05:40:59
COM008255,PH02295,PH02731,SMS,2024-10-30 08:16:36,,TWR0160,TWR0273,OUTBOUND,MSG346475181,SRC019,0.85,EV03732,2024-09-15 04:30:08
COM008256,PH04054,PH01809,SMS,2026-02-21 13:55:45,,TWR0088,TWR0059,INBOUND,MSG101880406,SRC001,0.8,EV00903,2026-06-08 09:50:37
COM008257,PH01577,PH03657,CALL,2025-12-08 15:58:19,1000,TWR0037,TWR0030,OUTBOUND,MSG612381531,SRC004,0.94,EV04611,2025-01-28 23:38:42
COM008258,PH03993,PH01753,EMAIL,2026-04-09 15:34:35,,TWR0066,TWR0208,INBOUND,MSG122690852,SRC025,0.92,EV04489,2026-02-17 01:00:56
COM008259,PH00935,PH03460,EMAIL,2024-12-16 10:15:18,,TWR0179,TWR0206,OUTBOUND,MSG523626498,SRC021,0.86,EV03152,2024-04-27 03:25:36
COM008260,PH02294,PH03457,EMAIL,2026-06-06 03:30:57,,TWR0030,TWR0349,INBOUND,MSG302447271,SRC007,0.9,EV00556,2024-09-19 17:26:31
COM008261,PH00811,PH01981,SMS,2025-01-06 20:42:35,,TWR0369,TWR0194,OUTBOUND,MSG222442144,SRC019,0.83,EV02232,2025-05-31 13:11:25
