account_id,in_deg,out_deg,in_volume,out_volume,egonet_nodes,egonet_edges,pagerank,community,expected_edges,oddball_score,ego_shape,shape_norm_score,total_volume,total_deg,volume_per_tx
A01125,5,1,2001476.59,337370.87,6,1,0.7781542351189612,,0.9365919154863585,0.02850756797503074,NEAR_CLIQUE,-1.0772591454166431,2338847.46,6,389807.91
A00504,2,4,816812.87,1342596.55,6,1,0.6062358791004524,,0.9365919154863585,0.02850756797503074,NEAR_CLIQUE,-1.0772591454166431,2159409.42,6,359901.57
A00758,1,5,743056.22,1653724.3299999998,6,1,0.2340726114225056,,0.9365919154863585,0.02850756797503074,NEAR_CLIQUE,-1.0772591454166431,2396780.55,6,399463.425
A00603,3,3,1363893.79,1568227.16,6,1,0.5543847725644633,,0.9365919154863585,0.02850756797503074,NEAR_CLIQUE,-1.0772591454166431,2932120.95,6,488686.825
A00843,4,2,1270290.6700000002,607188.54,6,1,0.8011133293455452,,0.9365919154863585,0.02850756797503074,NEAR_CLIQUE,-1.0772591454166431,1877479.2100000002,6,312913.2016666667
A00841,4,4,2183229.69,1934755.52,8,1,0.9765427357121846,,1.0742354324824788,0.0334081558333803,STAR,-1.3511841062617316,4117985.21,8,514748.15125
A00946,5,3,2674850.57,1669186.64,8,1,1.0218439475232592,,1.0742354324824788,0.0334081558333803,STAR,-1.3511841062617316,4344037.21,8,543004.65125
A00878,5,3,794034.38,369420.53,8,1,1.2704357575117695,,1.0742354324824788,0.0334081558333803,STAR,-1.3511841062617316,1163454.9100000001,8,145431.86375000002
A01044,2,6,1010055.86,2575864.6100000003,8,1,0.4462479057196548,,1.0742354324824788,0.0334081558333803,STAR,-1.3511841062617316,3585920.47,8,448240.05875
A00696,6,2,1613182.85,1171366.17,8,1,0.5149439563643161,,1.0742354324824788,0.0334081558333803,STAR,-1.3511841062617316,2784549.02,8,348068.6275
A00428,2,6,24878.3,1991850.73,8,1,0.3963513063647527,,1.0742354324824788,0.0334081558333803,STAR,-1.3511841062617316,2016729.03,8,252091.12875
A00203,6,3,2559878.48,1186669.14,8,1,0.9270948032478752,,1.0742354324824788,0.0334081558333803,STAR,-1.3511841062617316,3746547.62,9,416283.0688888889
A00146,6,3,2708568.38,1412464.61,8,1,0.7217095853889084,,1.0742354324824788,0.0334081558333803,STAR,-1.3511841062617316,4121032.99,9,457892.5544444445
A00659,4,4,1625097.31,1832419.25,8,1,0.7918250792379391,,1.0742354324824788,0.0334081558333803,STAR,-1.3511841062617316,3457516.56,8,432189.57
A00048,6,2,1572687.7399999998,815881.51,8,1,1.19359939515146,,1.0742354324824788,0.0334081558333803,STAR,-1.3511841062617316,2388569.25,8,298571.15625
A00972,3,5,911097.52,1993544.35,8,1,0.5426560011279387,,1.0742354324824788,0.0334081558333803,STAR,-1.3511841062617316,2904641.87,8,363080.23375
A00455,2,6,936878.69,2349239.71,8,1,0.3925032943229499,,1.0742354324824788,0.0334081558333803,STAR,-1.3511841062617316,3286118.4,8,410764.8
A00981,5,3,2542776.3899999997,1413071.13,8,1,0.7767955322018665,,1.0742354324824788,0.0334081558333803,STAR,-1.3511841062617316,3955847.5199999996,8,494480.93999999994
A00398,3,5,1438434.95,1469454.7599999998,8,1,0.4281115160644844,,1.0742354324824788,0.0334081558333803,STAR,-1.3511841062617316,2907889.71,8,363486.21375
A01299,5,3,2037937.48,1123657.2999999998,8,1,1.162373399425869,,1.0742354324824788,0.0334081558333803,STAR,-1.3511841062617316,3161594.78,8,395199.3475
A01168,2,6,483037.63,2099140.74,8,1,0.2942472875183567,,1.0742354324824788,0.0334081558333803,STAR,-1.3511841062617316,2582178.37,8,322772.29625
A00363,5,3,1942883.71,1482500.61,8,1,0.7802788149300697,,1.0742354324824788,0.0334081558333803,STAR,-1.3511841062617316,3425384.3200000003,8,428173.04000000004
A01298,4,4,1355417.88,768074.0499999999,8,1,0.6703396933701171,,1.0742354324824788,0.0334081558333803,STAR,-1.3511841062617316,2123491.9299999997,8,265436.49124999996
A01159,3,5,704973.79,2807677.9699999997,8,1,0.4057706222795578,,1.0742354324824788,0.0334081558333803,STAR,-1.3511841062617316,3512651.76,8,439081.47
A00114,7,1,3033106.9000000004,210424.99,8,1,0.8340667097917526,,1.0742354324824788,0.0334081558333803,STAR,-1.3511841062617316,3243531.8900000006,8,405441.4862500001
A00472,5,3,2173836.52,322317.1,8,1,0.6157738462303096,,1.0742354324824788,0.0334081558333803,STAR,-1.3511841062617316,2496153.62,8,312019.2025
A00489,4,4,1172366.24,1346633.58,8,1,0.6510927306699201,,1.0742354324824788,0.0334081558333803,STAR,-1.3511841062617316,2518999.8200000003,8,314874.97750000004
A01221,7,1,2237155.09,723936.25,8,1,0.9669749011198492,,1.0742354324824788,0.0334081558333803,STAR,-1.3511841062617316,2961091.34,8,370136.4175
A00309,3,5,1241209.63,1750783.42,8,1,0.5433749542534017,,1.0742354324824788,0.0334081558333803,STAR,-1.3511841062617316,2991993.05,8,373999.13125
A01127,4,4,1309816.14,1257452.02,8,1,0.7366353623652454,,1.0742354324824788,0.0334081558333803,STAR,-1.3511841062617316,2567268.16,8,320908.52
A01018,4,3,1670375.88,611296.69,7,1,0.5435423404870816,,1.0079964321715564,0.003486654534334449,STAR,-1.70528529809974,2281672.57,7,325953.22428571427
A00038,2,5,661542.41,1176728.7700000005,7,1,0.3736902609497117,,1.0079964321715564,0.003486654534334449,STAR,-1.70528529809974,1838271.1800000006,7,262610.1685714287
A00885,3,4,1225475.58,1550289.41,7,1,0.4127448581880786,,1.0079964321715564,0.003486654534334449,STAR,-1.70528529809974,2775764.99,7,396537.85571428575
A00974,3,4,1222379.25,532583.11,7,1,0.4600006145311098,,1.0079964321715564,0.003486654534334449,STAR,-1.70528529809974,1754962.3599999999,7,250708.90857142856
A00193,1,6,12221.84,2600301.04,7,1,0.2062248190466029,,1.0079964321715564,0.003486654534334449,STAR,-1.70528529809974,2612522.88,7,373217.5542857143
A00119,5,2,1994877.87,507730.74,7,1,0.6595494497884857,,1.0079964321715564,0.003486654534334449,STAR,-1.70528529809974,2502608.6100000003,7,357515.5157142858
A00805,2,5,957806.94,1551803.2000000002,7,1,0.4423848626948452,,1.0079964321715564,0.003486654534334449,STAR,-1.70528529809974,2509610.14,7,358515.7342857143
A00177,4,4,1239283.56,1393590.4300000002,7,1,0.4722629656197724,,1.0079964321715564,0.003486654534334449,STAR,-1.70528529809974,2632873.99,8,329109.24875
A00790,5,2,2145898.6399999997,796187.44,7,1,0.6802152534343381,,1.0079964321715564,0.003486654534334449,STAR,-1.70528529809974,2942086.0799999996,7,420298.01142857136
A00666,1,6,409073.12,2397200.09,7,1,0.3091568737668512,,1.0079964321715564,0.003486654534334449,STAR,-1.70528529809974,2806273.21,7,400896.17285714287
A00648,3,4,1209775.95,1430453.53,7,1,0.5637218354381804,,1.0079964321715564,0.003486654534334449,STAR,-1.70528529809974,2640229.48,7,377175.64
A01108,4,3,1876174.59,1050698.03,7,1,0.9052335779063776,,1.0079964321715564,0.003486654534334449,STAR,-1.70528529809974,2926872.62,7,418124.66000000003
A01119,3,4,1759810.7200000002,1757987.56,7,1,0.5302741441847132,,1.0079964321715564,0.003486654534334449,STAR,-1.70528529809974,3517798.2800000003,7,502542.61142857146
A00539,4,3,1578823.55,522382.28,7,1,0.6999109262386182,,1.0079964321715564,0.003486654534334449,STAR,-1.70528529809974,2101205.83,7,300172.2614285714
A00338,4,3,1897963.58,982668.91,7,1,0.7769541757096967,,1.0079964321715564,0.003486654534334449,STAR,-1.70528529809974,2880632.49,7,411518.92714285717
A01169,3,4,1149437.65,1547070.5900000003,7,1,0.4932377969000249,,1.0079964321715564,0.003486654534334449,STAR,-1.70528529809974,2696508.24,7,385215.4628571429
A00996,3,4,1568648.44,2617376.6599999997,7,1,0.8711897088785241,,1.0079964321715564,0.003486654534334449,STAR,-1.70528529809974,4186025.0999999996,7,598003.5857142856
